timestamp,sender,recipient,subject,size_bytes,attachment,spam_score,action,src_ip,category
2024-03-02 08:10:42,zstewart@aceptech.local,ibailey@aceptech.local,FYI,34133,report.pdf,1.0,Delivered,10.10.50.7,Normal
2024-03-02 09:55:36,crogers@aceptech.local,vparker@aceptech.local,Quick Question,12724,None,1.11,Delivered,10.10.50.7,Normal
2024-03-16 11:37:20,jsmith@aceptech.local,ecook@aceptech.local,Meeting Follow-up,27680,None,1.28,Delivered,10.10.50.7,Normal
2024-03-04 11:35:22,kgreen@aceptech.local,mwilson@aceptech.local,Q1 Report,26141,report.pdf,0.06,Delivered,10.10.50.7,Normal
2024-03-08 10:46:39,amartin@aceptech.local,rthompson@aceptech.local,FYI,26302,invoice.xlsx,1.0,Delivered,10.10.50.7,Normal
2024-03-13 08:17:05,jsmith@aceptech.local,lbrown@aceptech.local,Q1 Report,12404,None,1.18,Delivered,10.10.50.7,Normal
2024-03-25 17:33:02,amartin@aceptech.local,bmorris@aceptech.local,FYI,5041,report.pdf,1.37,Delivered,10.10.50.7,Normal
2024-03-12 16:57:12,sturner@aceptech.local,mbaker@aceptech.local,FYI,33997,None,0.94,Delivered,10.10.50.7,Normal
2024-03-30 11:00:31,hmurphy@aceptech.local,eharris@aceptech.local,Meeting Follow-up,5223,report.pdf,1.17,Delivered,10.10.50.7,Normal
2024-03-19 10:16:18,rsanders@aceptech.local,dreed@aceptech.local,Agenda for Tomorrow,14526,None,0.33,Delivered,10.10.50.7,Normal
2024-03-12 15:31:08,ocarter@aceptech.local,nwood@aceptech.local,Action Required,39988,invoice.xlsx,0.11,Delivered,10.10.50.7,Normal
2024-03-13 17:09:07,nnelson@aceptech.local,ibailey@aceptech.local,Quick Question,17035,report.pdf,1.02,Delivered,10.10.50.7,Normal
2024-03-06 17:48:41,ucampbell@aceptech.local,hmurphy@aceptech.local,Invoice Attached,44543,None,0.98,Delivered,10.10.50.7,Normal
2024-03-26 13:18:52,jsmith@aceptech.local,glewis@aceptech.local,Q1 Report,29360,None,0.84,Delivered,10.10.50.7,Normal
2024-03-10 12:35:51,gbell@aceptech.local,glewis@aceptech.local,Team Schedule,38516,None,0.02,Delivered,10.10.50.7,Normal
2024-03-10 09:50:36,jsmith@aceptech.local,crogers@aceptech.local,Action Required,39035,None,0.86,Delivered,10.10.50.7,Normal
2024-03-29 16:29:59,lward@aceptech.local,glewis@aceptech.local,Please Review,8394,None,0.96,Delivered,10.10.50.7,Normal
2024-03-08 16:04:17,xcollins@aceptech.local,sprice@aceptech.local,Meeting Follow-up,19284,report.pdf,0.95,Delivered,10.10.50.7,Normal
2024-03-16 11:11:06,hrobinson@aceptech.local,jrivera@aceptech.local,Invoice Attached,42844,invoice.xlsx,0.65,Delivered,10.10.50.7,Normal
2024-03-14 12:53:05,owatson@aceptech.local,lbrown@aceptech.local,Agenda for Tomorrow,10492,invoice.xlsx,0.32,Delivered,10.10.50.7,Normal
2024-03-18 15:44:30,iwalker@aceptech.local,zstewart@aceptech.local,Team Schedule,14759,None,0.7,Delivered,10.10.50.7,Normal
2024-03-25 14:15:21,dlee@aceptech.local,kcox@aceptech.local,Agenda for Tomorrow,38069,None,1.18,Delivered,10.10.50.7,Normal
2024-03-29 09:06:36,kgreen@aceptech.local,ladams@aceptech.local,Invoice Attached,23073,invoice.xlsx,0.72,Delivered,10.10.50.7,Normal
2024-03-06 16:33:50,hrobinson@aceptech.local,bmorris@aceptech.local,Please Review,33454,None,0.02,Delivered,10.10.50.7,Normal
2024-03-25 08:40:08,rroberts@aceptech.local,sprice@aceptech.local,Please Review,48565,None,1.21,Delivered,10.10.50.7,Normal
2024-03-22 17:37:09,gbell@aceptech.local,lward@aceptech.local,FYI,25535,None,0.86,Delivered,10.10.50.7,Normal
2024-03-30 15:16:51,mbaker@aceptech.local,hmurphy@aceptech.local,Team Schedule,18269,None,1.38,Delivered,10.10.50.7,Normal
2024-03-12 17:26:06,mrichardson@aceptech.local,fmorgan@aceptech.local,FYI,27779,None,0.3,Delivered,10.10.50.7,Normal
2024-03-23 14:36:32,jrivera@aceptech.local,bmorris@aceptech.local,Invoice Attached,26434,invoice.xlsx,1.18,Delivered,10.10.50.7,Normal
2024-03-03 08:55:51,hmurphy@aceptech.local,cwhite@aceptech.local,Invoice Attached,44787,None,1.14,Delivered,10.10.50.7,Normal
2024-03-21 12:17:40,ptaylor@aceptech.local,zstewart@aceptech.local,Team Schedule,19830,None,0.53,Delivered,10.10.50.7,Normal
2024-03-10 14:35:07,wevans@aceptech.local,qkelly@aceptech.local,Meeting Follow-up,15085,None,0.94,Delivered,10.10.50.7,Normal
2024-03-09 16:48:31,jsmith@aceptech.local,rroberts@aceptech.local,Q1 Report,26934,None,1.21,Delivered,10.10.50.7,Normal
2024-03-08 10:03:27,iwalker@aceptech.local,glewis@aceptech.local,Q1 Report,11822,report.pdf,0.66,Delivered,10.10.50.7,Normal
2024-03-28 10:19:53,hmurphy@aceptech.local,mbaker@aceptech.local,Meeting Follow-up,28514,None,0.11,Delivered,10.10.50.7,Normal
2024-03-01 13:39:15,rroberts@aceptech.local,dlee@aceptech.local,Please Review,24529,report.pdf,0.11,Delivered,10.10.50.7,Normal
2024-03-13 13:23:36,pbrooks@aceptech.local,kjones@aceptech.local,Please Review,28098,report.pdf,1.13,Delivered,10.10.50.7,Normal
2024-03-04 09:33:59,ecook@aceptech.local,jsmith@aceptech.local,FYI,20470,None,0.67,Delivered,10.10.50.7,Normal
2024-03-08 17:05:32,zstewart@aceptech.local,yedwards@aceptech.local,FYI,15753,None,0.46,Delivered,10.10.50.7,Normal
2024-03-09 17:10:30,kjones@aceptech.local,yedwards@aceptech.local,Meeting Follow-up,6570,None,1.02,Delivered,10.10.50.7,Normal
2024-03-02 17:15:56,kjones@aceptech.local,ocarter@aceptech.local,Meeting Follow-up,25949,None,0.28,Delivered,10.10.50.7,Normal
2024-03-21 11:25:23,rroberts@aceptech.local,ibailey@aceptech.local,Agenda for Tomorrow,14449,report.pdf,0.96,Delivered,10.10.50.7,Normal
2024-03-12 11:49:13,dlee@aceptech.local,jsmith@aceptech.local,Action Required,34521,report.pdf,0.99,Delivered,10.10.50.7,Normal
2024-03-07 13:43:28,mbaker@aceptech.local,xcollins@aceptech.local,Quick Question,36346,report.pdf,1.37,Delivered,10.10.50.7,Normal
2024-03-22 16:17:23,wevans@aceptech.local,rsanders@aceptech.local,Quick Question,20128,None,0.02,Delivered,10.10.50.7,Normal
2024-03-27 16:09:19,glewis@aceptech.local,iwalker@aceptech.local,Project Update,40515,report.pdf,0.85,Delivered,10.10.50.7,Normal
2024-03-27 16:52:11,pbrooks@aceptech.local,lward@aceptech.local,Quick Question,46718,None,1.38,Delivered,10.10.50.7,Normal
2024-03-03 16:42:23,kcox@aceptech.local,kgreen@aceptech.local,FYI,33818,report.pdf,0.84,Delivered,10.10.50.7,Normal
2024-03-24 15:41:45,rsanders@aceptech.local,mrichardson@aceptech.local,Please Review,48608,invoice.xlsx,0.74,Delivered,10.10.50.7,Normal
2024-03-19 13:02:54,kcox@aceptech.local,fmorgan@aceptech.local,Please Review,39581,None,1.28,Delivered,10.10.50.7,Normal
2024-03-20 09:33:24,hmurphy@aceptech.local,ocarter@aceptech.local,Invoice Attached,33711,invoice.xlsx,0.17,Delivered,10.10.50.7,Normal
2024-03-24 08:12:48,iwalker@aceptech.local,ocarter@aceptech.local,Quick Question,6895,report.pdf,1.02,Delivered,10.10.50.7,Normal
2024-03-04 10:58:25,bmorris@aceptech.local,nwood@aceptech.local,Action Required,32874,report.pdf,0.07,Delivered,10.10.50.7,Normal
2024-03-14 10:23:02,jrivera@aceptech.local,gbell@aceptech.local,Team Schedule,9870,None,0.48,Delivered,10.10.50.7,Normal
2024-03-23 08:24:34,fmorgan@aceptech.local,asanchez@aceptech.local,FYI,18609,report.pdf,0.09,Delivered,10.10.50.7,Normal
2024-03-11 14:11:03,wevans@aceptech.local,crogers@aceptech.local,Invoice Attached,45787,None,0.74,Delivered,10.10.50.7,Normal
2024-03-15 17:00:09,fclark@aceptech.local,jsmith@aceptech.local,FYI,28949,None,0.94,Delivered,10.10.50.7,Normal
2024-03-03 12:38:51,dreed@aceptech.local,ladams@aceptech.local,Invoice Attached,36291,None,0.19,Delivered,10.10.50.7,Normal
2024-03-28 08:35:36,nnelson@aceptech.local,bmorris@aceptech.local,Quick Question,8729,None,0.12,Delivered,10.10.50.7,Normal
2024-03-02 16:37:45,amartin@aceptech.local,mbaker@aceptech.local,Team Schedule,17565,None,0.22,Delivered,10.10.50.7,Normal
2024-03-17 16:47:41,gbell@aceptech.local,qkelly@aceptech.local,Action Required,5973,None,0.06,Delivered,10.10.50.7,Normal
2024-03-01 09:15:09,rthompson@aceptech.local,ptaylor@aceptech.local,FYI,19694,invoice.xlsx,0.8,Delivered,10.10.50.7,Normal
2024-03-08 15:43:48,asanchez@aceptech.local,nnelson@aceptech.local,Please Review,45357,invoice.xlsx,0.75,Delivered,10.10.50.7,Normal
2024-03-18 15:52:21,tphillips@aceptech.local,ibailey@aceptech.local,Agenda for Tomorrow,38034,report.pdf,0.64,Delivered,10.10.50.7,Normal
2024-03-06 16:32:35,owatson@aceptech.local,mbaker@aceptech.local,Invoice Attached,29790,invoice.xlsx,0.89,Delivered,10.10.50.7,Normal
2024-03-21 10:29:41,ucampbell@aceptech.local,rthompson@aceptech.local,FYI,16278,report.pdf,1.4,Delivered,10.10.50.7,Normal
2024-03-11 10:20:16,owatson@aceptech.local,jsmith@aceptech.local,FYI,19474,report.pdf,1.04,Delivered,10.10.50.7,Normal
2024-03-21 17:38:25,glewis@aceptech.local,crogers@aceptech.local,Please Review,23085,None,1.1,Delivered,10.10.50.7,Normal
2024-03-09 09:00:47,lward@aceptech.local,hrobinson@aceptech.local,Action Required,17668,None,0.99,Delivered,10.10.50.7,Normal
2024-03-18 10:09:16,eharris@aceptech.local,tphillips@aceptech.local,Invoice Attached,9392,None,1.17,Delivered,10.10.50.7,Normal
2024-03-08 13:41:50,rthompson@aceptech.local,ocarter@aceptech.local,Invoice Attached,42232,None,0.53,Delivered,10.10.50.7,Normal
2024-03-30 09:47:13,amartin@aceptech.local,wevans@aceptech.local,Invoice Attached,27653,None,1.38,Delivered,10.10.50.7,Normal
2024-03-03 10:54:50,jrivera@aceptech.local,kgreen@aceptech.local,Project Update,33657,None,1.1,Delivered,10.10.50.7,Normal
2024-03-15 12:29:32,asanchez@aceptech.local,owatson@aceptech.local,Q1 Report,18881,None,0.66,Delivered,10.10.50.7,Normal
2024-03-04 14:07:55,pbrooks@aceptech.local,sprice@aceptech.local,Project Update,43126,report.pdf,1.05,Delivered,10.10.50.7,Normal
2024-03-05 08:51:00,mrichardson@aceptech.local,iwalker@aceptech.local,Agenda for Tomorrow,13721,report.pdf,0.72,Delivered,10.10.50.7,Normal
2024-03-07 10:11:21,kjones@aceptech.local,fmorgan@aceptech.local,Quick Question,18443,None,0.89,Delivered,10.10.50.7,Normal
2024-03-26 14:05:39,hmurphy@aceptech.local,gbell@aceptech.local,Meeting Follow-up,38423,invoice.xlsx,0.13,Delivered,10.10.50.7,Normal
2024-03-09 17:17:13,ibailey@aceptech.local,crogers@aceptech.local,Meeting Follow-up,40926,report.pdf,1.09,Delivered,10.10.50.7,Normal
2024-03-03 10:31:14,crogers@aceptech.local,zstewart@aceptech.local,Quick Question,20201,report.pdf,1.45,Delivered,10.10.50.7,Normal
2024-03-09 17:14:05,mrichardson@aceptech.local,asanchez@aceptech.local,Action Required,11221,invoice.xlsx,1.15,Delivered,10.10.50.7,Normal
2024-03-26 13:11:31,ucampbell@aceptech.local,vparker@aceptech.local,Meeting Follow-up,16588,None,0.94,Delivered,10.10.50.7,Normal
2024-03-26 14:57:29,mwilson@aceptech.local,lbrown@aceptech.local,Team Schedule,49206,None,0.42,Delivered,10.10.50.7,Normal
2024-03-14 12:35:46,wevans@aceptech.local,qperez@aceptech.local,Project Update,49824,invoice.xlsx,0.58,Delivered,10.10.50.7,Normal
2024-03-23 10:32:32,kjones@aceptech.local,mrichardson@aceptech.local,FYI,11845,None,0.64,Delivered,10.10.50.7,Normal
2024-03-11 10:52:24,ecook@aceptech.local,zstewart@aceptech.local,Q1 Report,31577,invoice.xlsx,0.23,Delivered,10.10.50.7,Normal
2024-03-10 14:21:40,ecook@aceptech.local,cwhite@aceptech.local,Please Review,37046,report.pdf,1.12,Delivered,10.10.50.7,Normal
2024-03-14 12:46:55,bmorris@aceptech.local,rsanders@aceptech.local,Action Required,39992,None,0.19,Delivered,10.10.50.7,Normal
2024-03-16 15:59:54,ocarter@aceptech.local,owatson@aceptech.local,Quick Question,14933,report.pdf,1.39,Delivered,10.10.50.7,Normal
2024-03-16 14:13:17,ocarter@aceptech.local,jrivera@aceptech.local,Q1 Report,49596,report.pdf,0.15,Delivered,10.10.50.7,Normal
2024-03-09 12:02:11,crogers@aceptech.local,ucampbell@aceptech.local,Quick Question,48754,None,0.39,Delivered,10.10.50.7,Normal
2024-03-13 11:11:29,qperez@aceptech.local,bmorris@aceptech.local,Team Schedule,15281,None,0.45,Delivered,10.10.50.7,Normal
2024-03-08 12:49:32,ladams@aceptech.local,yedwards@aceptech.local,Invoice Attached,19489,None,1.49,Delivered,10.10.50.7,Normal
2024-03-24 12:40:12,ucampbell@aceptech.local,wevans@aceptech.local,Quick Question,40827,None,0.8,Delivered,10.10.50.7,Normal
2024-03-14 10:35:28,pmitchell@aceptech.local,mbaker@aceptech.local,Quick Question,8390,None,1.41,Delivered,10.10.50.7,Normal
2024-03-13 08:21:07,hmurphy@aceptech.local,bmorris@aceptech.local,Invoice Attached,42664,invoice.xlsx,0.74,Delivered,10.10.50.7,Normal
2024-03-14 17:25:34,owatson@aceptech.local,zstewart@aceptech.local,FYI,38101,report.pdf,0.76,Delivered,10.10.50.7,Normal
2024-03-10 11:50:18,crogers@aceptech.local,cwhite@aceptech.local,Team Schedule,20113,invoice.xlsx,0.17,Delivered,10.10.50.7,Normal
2024-03-20 15:12:21,bmorris@aceptech.local,wevans@aceptech.local,FYI,15178,invoice.xlsx,0.41,Delivered,10.10.50.7,Normal
2024-03-08 09:03:33,bmorris@aceptech.local,bmorris@aceptech.local,Agenda for Tomorrow,17988,None,0.39,Delivered,10.10.50.7,Normal
2024-03-13 12:33:58,ucampbell@aceptech.local,vparker@aceptech.local,Agenda for Tomorrow,49568,None,0.84,Delivered,10.10.50.7,Normal
2024-03-14 17:57:15,mrichardson@aceptech.local,rroberts@aceptech.local,Invoice Attached,20895,None,1.07,Delivered,10.10.50.7,Normal
2024-03-08 11:29:20,sturner@aceptech.local,hrobinson@aceptech.local,Project Update,26418,invoice.xlsx,1.49,Delivered,10.10.50.7,Normal
2024-03-23 13:00:23,hrobinson@aceptech.local,zstewart@aceptech.local,Project Update,42320,invoice.xlsx,1.42,Delivered,10.10.50.7,Normal
2024-03-22 12:50:10,nwood@aceptech.local,iwalker@aceptech.local,Please Review,48586,None,1.34,Delivered,10.10.50.7,Normal
2024-03-06 08:33:36,kcox@aceptech.local,qkelly@aceptech.local,Meeting Follow-up,8799,None,0.54,Delivered,10.10.50.7,Normal
2024-03-07 10:32:35,mwilson@aceptech.local,jscott@aceptech.local,Team Schedule,25533,report.pdf,1.27,Delivered,10.10.50.7,Normal
2024-03-15 14:44:36,asanchez@aceptech.local,wevans@aceptech.local,Agenda for Tomorrow,8803,invoice.xlsx,1.41,Delivered,10.10.50.7,Normal
2024-03-24 13:05:17,jscott@aceptech.local,jscott@aceptech.local,Meeting Follow-up,39786,report.pdf,1.44,Delivered,10.10.50.7,Normal
2024-03-14 11:02:02,glewis@aceptech.local,jrivera@aceptech.local,Quick Question,48495,invoice.xlsx,0.02,Delivered,10.10.50.7,Normal
2024-03-15 11:22:04,qperez@aceptech.local,hmurphy@aceptech.local,Q1 Report,36476,None,0.12,Delivered,10.10.50.7,Normal
2024-03-29 14:25:26,yedwards@aceptech.local,kgreen@aceptech.local,Quick Question,29781,report.pdf,1.41,Delivered,10.10.50.7,Normal
2024-03-07 13:18:42,fmorgan@aceptech.local,kcox@aceptech.local,Meeting Follow-up,26751,invoice.xlsx,0.6,Delivered,10.10.50.7,Normal
2024-03-25 15:09:51,dreed@aceptech.local,xcollins@aceptech.local,Action Required,38313,None,1.07,Delivered,10.10.50.7,Normal
2024-03-02 12:15:55,qkelly@aceptech.local,nnelson@aceptech.local,Q1 Report,12975,None,0.5,Delivered,10.10.50.7,Normal
2024-03-14 12:15:12,ucampbell@aceptech.local,jrivera@aceptech.local,Invoice Attached,39374,None,0.52,Delivered,10.10.50.7,Normal
2024-03-06 15:08:04,kgreen@aceptech.local,rsanders@aceptech.local,Q1 Report,12234,invoice.xlsx,1.23,Delivered,10.10.50.7,Normal
2024-03-13 17:56:32,sprice@aceptech.local,jscott@aceptech.local,Meeting Follow-up,14074,None,1.06,Delivered,10.10.50.7,Normal
2024-03-04 12:02:05,yedwards@aceptech.local,fmorgan@aceptech.local,FYI,38552,None,1.5,Delivered,10.10.50.7,Normal
2024-03-29 13:28:15,bmorris@aceptech.local,zstewart@aceptech.local,Quick Question,11014,None,1.14,Delivered,10.10.50.7,Normal
2024-03-13 08:55:20,vparker@aceptech.local,tphillips@aceptech.local,Agenda for Tomorrow,44277,None,0.65,Delivered,10.10.50.7,Normal
2024-03-07 09:27:24,dreed@aceptech.local,ibailey@aceptech.local,Agenda for Tomorrow,39826,report.pdf,0.22,Delivered,10.10.50.7,Normal
2024-03-22 16:17:45,amartin@aceptech.local,pbrooks@aceptech.local,Action Required,32622,None,0.07,Delivered,10.10.50.7,Normal
2024-03-04 11:35:52,rroberts@aceptech.local,pmitchell@aceptech.local,Project Update,20725,report.pdf,1.12,Delivered,10.10.50.7,Normal
2024-03-18 16:20:00,dlee@aceptech.local,iwalker@aceptech.local,Agenda for Tomorrow,18538,None,0.82,Delivered,10.10.50.7,Normal
2024-03-02 16:57:55,mrichardson@aceptech.local,rsanders@aceptech.local,Quick Question,15732,None,0.08,Delivered,10.10.50.7,Normal
2024-03-21 13:45:09,lbrown@aceptech.local,pbrooks@aceptech.local,Invoice Attached,12886,None,1.34,Delivered,10.10.50.7,Normal
2024-03-10 08:35:10,qkelly@aceptech.local,sturner@aceptech.local,Meeting Follow-up,12590,None,1.06,Delivered,10.10.50.7,Normal
2024-03-27 14:11:46,ibailey@aceptech.local,hrobinson@aceptech.local,Invoice Attached,32569,report.pdf,0.66,Delivered,10.10.50.7,Normal
2024-03-22 08:03:23,hrobinson@aceptech.local,wevans@aceptech.local,Agenda for Tomorrow,24811,None,0.08,Delivered,10.10.50.7,Normal
2024-03-14 14:13:13,jrivera@aceptech.local,hmurphy@aceptech.local,Q1 Report,47706,invoice.xlsx,1.37,Delivered,10.10.50.7,Normal
2024-03-26 15:29:51,lward@aceptech.local,owatson@aceptech.local,Project Update,8601,invoice.xlsx,1.05,Delivered,10.10.50.7,Normal
2024-03-03 08:59:21,pmitchell@aceptech.local,xcollins@aceptech.local,Agenda for Tomorrow,31574,invoice.xlsx,1.24,Delivered,10.10.50.7,Normal
2024-03-23 14:26:40,qkelly@aceptech.local,kjones@aceptech.local,Team Schedule,32858,None,0.17,Delivered,10.10.50.7,Normal
2024-03-10 15:43:33,ocarter@aceptech.local,iwalker@aceptech.local,FYI,18376,invoice.xlsx,0.33,Delivered,10.10.50.7,Normal
2024-03-25 13:08:53,vparker@aceptech.local,jscott@aceptech.local,Action Required,32190,invoice.xlsx,1.49,Delivered,10.10.50.7,Normal
2024-03-11 09:24:50,sprice@aceptech.local,sprice@aceptech.local,Please Review,42982,invoice.xlsx,0.61,Delivered,10.10.50.7,Normal
2024-03-03 16:19:02,dreed@aceptech.local,qperez@aceptech.local,Agenda for Tomorrow,37768,invoice.xlsx,0.43,Delivered,10.10.50.7,Normal
2024-03-27 11:55:51,pmitchell@aceptech.local,jrivera@aceptech.local,Meeting Follow-up,40280,report.pdf,0.33,Delivered,10.10.50.7,Normal
2024-03-09 08:36:35,qperez@aceptech.local,kcox@aceptech.local,Quick Question,44776,None,0.87,Delivered,10.10.50.7,Normal
2024-03-11 15:11:43,amartin@aceptech.local,kgreen@aceptech.local,Q1 Report,25410,report.pdf,0.53,Delivered,10.10.50.7,Normal
2024-03-18 16:54:29,ptaylor@aceptech.local,crogers@aceptech.local,Project Update,11196,report.pdf,0.76,Delivered,10.10.50.7,Normal
2024-03-04 08:40:13,iwalker@aceptech.local,tphillips@aceptech.local,Q1 Report,16334,None,0.3,Delivered,10.10.50.7,Normal
2024-03-17 08:15:56,crogers@aceptech.local,cwhite@aceptech.local,Q1 Report,24620,None,0.73,Delivered,10.10.50.7,Normal
2024-03-22 11:34:28,zstewart@aceptech.local,dlee@aceptech.local,Q1 Report,5700,None,0.32,Delivered,10.10.50.7,Normal
2024-03-05 08:52:34,ibailey@aceptech.local,nwood@aceptech.local,Action Required,19467,invoice.xlsx,0.22,Delivered,10.10.50.7,Normal
2024-03-25 09:02:49,ibailey@aceptech.local,qperez@aceptech.local,Team Schedule,34141,None,0.83,Delivered,10.10.50.7,Normal
2024-03-02 13:04:51,fclark@aceptech.local,ladams@aceptech.local,Action Required,24801,None,0.16,Delivered,10.10.50.7,Normal
2024-03-13 09:28:53,fmorgan@aceptech.local,hrobinson@aceptech.local,Action Required,15162,None,1.29,Delivered,10.10.50.7,Normal
2024-03-28 09:58:31,rthompson@aceptech.local,lbrown@aceptech.local,Team Schedule,15401,None,0.21,Delivered,10.10.50.7,Normal
2024-03-17 16:10:25,lbrown@aceptech.local,zstewart@aceptech.local,FYI,43251,invoice.xlsx,1.28,Delivered,10.10.50.7,Normal
2024-03-28 13:42:09,eharris@aceptech.local,lward@aceptech.local,Team Schedule,10348,None,1.46,Delivered,10.10.50.7,Normal
2024-03-12 14:40:59,ucampbell@aceptech.local,glewis@aceptech.local,Project Update,10532,None,1.0,Delivered,10.10.50.7,Normal
2024-03-30 09:31:07,ptaylor@aceptech.local,qperez@aceptech.local,Agenda for Tomorrow,42296,None,0.27,Delivered,10.10.50.7,Normal
2024-03-12 17:24:28,glewis@aceptech.local,ocarter@aceptech.local,Project Update,47704,None,1.37,Delivered,10.10.50.7,Normal
2024-03-06 16:39:09,tphillips@aceptech.local,dreed@aceptech.local,Project Update,33226,None,1.13,Delivered,10.10.50.7,Normal
2024-03-17 09:57:05,hrobinson@aceptech.local,nnelson@aceptech.local,Action Required,25744,report.pdf,0.76,Delivered,10.10.50.7,Normal
2024-03-09 08:26:23,nnelson@aceptech.local,sprice@aceptech.local,FYI,28592,None,0.87,Delivered,10.10.50.7,Normal
2024-03-25 11:15:10,rsanders@aceptech.local,nwood@aceptech.local,Quick Question,11403,None,1.27,Delivered,10.10.50.7,Normal
2024-03-25 12:31:26,cwhite@aceptech.local,rroberts@aceptech.local,Please Review,37603,None,0.39,Delivered,10.10.50.7,Normal
2024-03-01 11:20:34,zstewart@aceptech.local,mwilson@aceptech.local,Project Update,49695,invoice.xlsx,0.12,Delivered,10.10.50.7,Normal
2024-03-01 09:05:20,asanchez@aceptech.local,rroberts@aceptech.local,Quick Question,21308,report.pdf,0.39,Delivered,10.10.50.7,Normal
